voxel_col,x,y,z
5159,10,46,10
5160,11,46,10
5161,12,46,10
5162,13,46,10
5163,14,46,10
5164,39,46,10
5165,40,46,10
5166,41,46,10
5167,42,46,10
5168,8,47,10
5169,9,47,10
5170,10,47,10
5171,11,47,10
5172,12,47,10
5173,13,47,10
5174,14,47,10
5175,39,47,10
5176,40,47,10
5177,41,47,10
5178,42,47,10
5179,9,48,10
5180,10,48,10
5181,11,48,10
5182,12,48,10
5183,13,48,10
5184,14,48,10
5185,15,48,10
5186,26,48,10
5187,28,48,10
5188,29,48,10
5189,30,48,10
5190,38,48,10
5191,39,48,10
5192,40,48,10
5193,41,48,10
5194,42,48,10
5195,9,49,10
5196,10,49,10
5197,11,49,10
5198,12,49,10
5199,13,49,10
5200,14,49,10
5201,15,49,10
5202,24,49,10
5203,25,49,10
5204,26,49,10
5205,27,49,10
5206,28,49,10
5207,29,49,10
5208,30,49,10
5209,38,49,10
5210,39,49,10
5211,40,49,10
5212,41,49,10
5213,9,50,10
5214,10,50,10
5215,11,50,10
5216,12,50,10
5217,13,50,10
5218,14,50,10
5219,15,50,10
5220,16,50,10
5221,24,50,10
5222,25,50,10
5223,26,50,10
5224,27,50,10
5225,28,50,10
5226,29,50,10
5227,30,50,10
5228,31,50,10
5229,38,50,10
5230,39,50,10
5231,40,50,10
5232,10,51,10
5233,11,51,10
5234,12,51,10
5235,13,51,10
5236,14,51,10
5237,15,51,10
5238,16,51,10
5239,17,51,10
5240,23,51,10
5241,24,51,10
5242,25,51,10
5243,26,51,10
5244,27,51,10
5245,28,51,10
5246,29,51,10
5247,30,51,10
5248,36,51,10
5249,37,51,10
5250,38,51,10
5251,39,51,10
5252,40,51,10
5253,10,52,10
5254,11,52,10
5255,12,52,10
5256,13,52,10
5257,14,52,10
5258,15,52,10
5259,16,52,10
5260,17,52,10
5261,22,52,10
5262,23,52,10
5263,24,52,10
5264,25,52,10
5265,26,52,10
5266,27,52,10
5267,28,52,10
5268,29,52,10
5269,30,52,10
5270,31,52,10
5271,34,52,10
5272,35,52,10
5273,36,52,10
5274,37,52,10
5275,38,52,10
5276,39,52,10
5277,11,53,10
5278,12,53,10
5279,13,53,10
5280,14,53,10
5281,15,53,10
5282,16,53,10
5283,17,53,10
5284,18,53,10
5285,19,53,10
5286,22,53,10
5287,23,53,10
5288,24,53,10
5289,25,53,10
5290,26,53,10
5291,27,53,10
5292,28,53,10
5293,29,53,10
5294,30,53,10
5295,31,53,10
5296,32,53,10
5297,34,53,10
5298,35,53,10
5299,36,53,10
5300,37,53,10
5301,38,53,10
5302,12,54,10
5303,13,54,10
5304,14,54,10
5305,15,54,10
5306,16,54,10
5307,17,54,10
5308,18,54,10
5309,19,54,10
5310,20,54,10
5311,21,54,10
5312,22,54,10
5313,23,54,10
5314,24,54,10
5315,25,54,10
5316,26,54,10
5317,27,54,10
5318,28,54,10
5319,29,54,10
5320,30,54,10
5321,31,54,10
5322,32,54,10
5323,33,54,10
5324,34,54,10
5325,35,54,10
5326,36,54,10
5327,37,54,10
5328,14,55,10
5329,15,55,10
5330,16,55,10
5331,17,55,10
5332,18,55,10
5333,19,55,10
5334,20,55,10
5335,21,55,10
5336,22,55,10
5337,23,55,10
5338,24,55,10
5339,25,55,10
5340,26,55,10
5341,27,55,10
5342,28,55,10
5343,29,55,10
5344,30,55,10
5345,31,55,10
5346,32,55,10
5347,33,55,10
5348,34,55,10
5349,35,55,10
5350,15,56,10
5351,16,56,10
5352,17,56,10
5353,18,56,10
5354,19,56,10
5355,20,56,10
5356,21,56,10
5357,22,56,10
5358,23,56,10
5359,24,56,10
5360,25,56,10
5361,26,56,10
5362,28,56,10
5363,29,56,10
5364,30,56,10
5365,31,56,10
5366,32,56,10
5367,33,56,10
5368,34,56,10
5369,16,57,10
5370,17,57,10
5371,18,57,10
5372,19,57,10
5373,20,57,10
5374,21,57,10
5375,22,57,10
5376,23,57,10
5377,24,57,10
5378,25,57,10
5379,28,57,10
5380,29,57,10
5381,30,57,10
5382,31,57,10
5383,32,57,10
5384,33,57,10
5385,34,57,10
5386,19,58,10
5387,20,58,10
5388,21,58,10
5389,22,58,10
5390,23,58,10
5391,24,58,10
5392,28,58,10
5393,29,58,10
5394,30,58,10
5395,22,4,11
5396,20,5,11
5397,21,5,11
5398,22,5,11
5399,23,5,11
5400,30,5,11
5401,31,5,11
5402,32,5,11
5403,33,5,11
5404,34,5,11
5405,19,6,11
5406,20,6,11
5407,21,6,11
5408,22,6,11
5409,23,6,11
5410,24,6,11
5411,26,6,11
5412,27,6,11
5413,29,6,11
5414,30,6,11
5415,31,6,11
5416,32,6,11
5417,33,6,11
5418,34,6,11
5419,35,6,11
5420,15,7,11
5421,16,7,11
5422,17,7,11
5423,18,7,11
5424,19,7,11
5425,20,7,11
5426,21,7,11
5427,22,7,11
5428,23,7,11
5429,24,7,11
5430,25,7,11
5431,26,7,11
5432,27,7,11
5433,28,7,11
5434,29,7,11
5435,30,7,11
5436,31,7,11
5437,32,7,11
5438,33,7,11
5439,34,7,11
5440,35,7,11
5441,36,7,11
5442,14,8,11
5443,15,8,11
5444,16,8,11
5445,17,8,11
5446,18,8,11
5447,19,8,11
5448,20,8,11
5449,21,8,11
5450,22,8,11
5451,23,8,11
5452,24,8,11
5453,25,8,11
5454,26,8,11
5455,27,8,11
5456,28,8,11
5457,29,8,11
5458,30,8,11
5459,31,8,11
5460,32,8,11
5461,33,8,11
5462,34,8,11
5463,35,8,11
5464,36,8,11
5465,37,8,11
5466,38,8,11
5467,13,9,11
5468,14,9,11
5469,15,9,11
5470,16,9,11
5471,17,9,11
5472,18,9,11
5473,19,9,11
5474,20,9,11
5475,21,9,11
5476,22,9,11
5477,23,9,11
5478,24,9,11
5479,25,9,11
5480,26,9,11
5481,27,9,11
5482,28,9,11
5483,29,9,11
5484,30,9,11
5485,31,9,11
5486,32,9,11
5487,33,9,11
5488,34,9,11
5489,35,9,11
5490,36,9,11
5491,37,9,11
5492,38,9,11
5493,39,9,11
5494,12,10,11
5495,13,10,11
5496,14,10,11
5497,15,10,11
5498,16,10,11
5499,17,10,11
5500,18,10,11
5501,19,10,11
5502,20,10,11
5503,21,10,11
5504,22,10,11
5505,23,10,11
5506,24,10,11
5507,25,10,11
5508,26,10,11
5509,27,10,11
5510,28,10,11
5511,29,10,11
5512,30,10,11
5513,31,10,11
5514,32,10,11
5515,33,10,11
5516,35,10,11
5517,36,10,11
5518,37,10,11
5519,38,10,11
5520,39,10,11
5521,40,10,11
5522,11,11,11
5523,12,11,11
5524,13,11,11
5525,14,11,11
5526,15,11,11
5527,16,11,11
5528,21,11,11
5529,22,11,11
5530,23,11,11
5531,24,11,11
5532,25,11,11
5533,26,11,11
5534,27,11,11
5535,28,11,11
5536,29,11,11
5537,30,11,11
5538,31,11,11
5539,32,11,11
5540,33,11,11
5541,36,11,11
5542,37,11,11
5543,38,11,11
5544,39,11,11
5545,40,11,11
5546,41,11,11
5547,10,12,11
5548,11,12,11
5549,12,12,11
5550,13,12,11
5551,14,12,11
5552,15,12,11
5553,21,12,11
5554,22,12,11
5555,23,12,11
5556,24,12,11
5557,25,12,11
5558,26,12,11
5559,27,12,11
5560,28,12,11
5561,29,12,11
5562,30,12,11
5563,31,12,11
5564,32,12,11
5565,33,12,11
5566,37,12,11
5567,38,12,11
5568,39,12,11
5569,40,12,11
5570,41,12,11
5571,10,13,11
5572,11,13,11
5573,12,13,11
5574,13,13,11
5575,14,13,11
5576,20,13,11
5577,21,13,11
5578,22,13,11
5579,23,13,11
5580,24,13,11
5581,25,13,11
5582,26,13,11
5583,27,13,11
5584,28,13,11
5585,29,13,11
5586,30,13,11
5587,31,13,11
5588,32,13,11
5589,38,13,11
5590,39,13,11
5591,40,13,11
5592,41,13,11
5593,42,13,11
5594,10,14,11
5595,11,14,11
5596,12,14,11
5597,13,14,11
5598,19,14,11
5599,20,14,11
5600,21,14,11
5601,22,14,11
5602,23,14,11
5603,24,14,11
5604,26,14,11
5605,27,14,11
5606,28,14,11
5607,29,14,11
5608,30,14,11
5609,31,14,11
5610,39,14,11
5611,40,14,11
5612,41,14,11
5613,9,15,11
5614,10,15,11
5615,11,15,11
5616,12,15,11
5617,13,15,11
5618,19,15,11
5619,20,15,11
5620,21,15,11
5621,22,15,11
5622,23,15,11
5623,26,15,11
5624,27,15,11
5625,28,15,11
5626,29,15,11
5627,30,15,11
5628,31,15,11
5629,38,15,11
5630,39,15,11
5631,40,15,11
5632,41,15,11
5633,42,15,11
5634,8,16,11
5635,9,16,11
5636,10,16,11
5637,11,16,11
5638,12,16,11
5639,19,16,11
5640,20,16,11
5641,21,16,11
5642,22,16,11
5643,23,16,11
5644,25,16,11
5645,26,16,11
5646,27,16,11
5647,28,16,11
5648,29,16,11
5649,30,16,11
5650,31,16,11
5651,32,16,11
5652,40,16,11
5653,41,16,11
5654,42,16,11
5655,43,16,11
5656,44,16,11
5657,8,17,11
5658,9,17,11
5659,10,17,11
5660,11,17,11
5661,12,17,11
5662,19,17,11
5663,20,17,11
5664,21,17,11
5665,22,17,11
5666,23,17,11
5667,26,17,11
5668,27,17,11
5669,28,17,11
5670,29,17,11
5671,30,17,11
5672,31,17,11
5673,32,17,11
5674,40,17,11
5675,41,17,11
5676,42,17,11
5677,43,17,11
5678,44,17,11
5679,7,18,11
5680,8,18,11
5681,9,18,11
5682,10,18,11
5683,11,18,11
5684,12,18,11
5685,20,18,11
5686,21,18,11
5687,22,18,11
5688,23,18,11
5689,24,18,11
5690,25,18,11
5691,26,18,11
5692,27,18,11
5693,28,18,11
5694,29,18,11
5695,30,18,11
5696,31,18,11
5697,32,18,11
5698,39,18,11
5699,40,18,11
5700,41,18,11
5701,42,18,11
5702,43,18,11
5703,44,18,11
5704,45,18,11
5705,6,19,11
5706,7,19,11
5707,8,19,11
5708,9,19,11
5709,10,19,11
5710,11,19,11
5711,12,19,11
5712,20,19,11
5713,21,19,11
5714,22,19,11
5715,23,19,11
5716,24,19,11
5717,27,19,11
5718,28,19,11
5719,29,19,11
5720,30,19,11
5721,31,19,11
5722,32,19,11
5723,38,19,11
5724,39,19,11
5725,40,19,11
5726,41,19,11
5727,42,19,11
5728,43,19,11
5729,44,19,11
5730,45,19,11
5731,6,20,11
5732,7,20,11
5733,8,20,11
5734,9,20,11
5735,10,20,11
5736,11,20,11
5737,21,20,11
5738,22,20,11
5739,23,20,11
5740,28,20,11
5741,29,20,11
5742,30,20,11
5743,31,20,11
5744,38,20,11
5745,39,20,11
5746,40,20,11
5747,41,20,11
5748,42,20,11
5749,43,20,11
5750,44,20,11
5751,45,20,11
5752,5,21,11
5753,6,21,11
5754,7,21,11
5755,8,21,11
5756,9,21,11
5757,10,21,11
5758,22,21,11
5759,28,21,11
5760,29,21,11
5761,39,21,11
5762,40,21,11
5763,41,21,11
5764,42,21,11
5765,43,21,11
5766,44,21,11
5767,45,21,11
5768,5,22,11
5769,6,22,11
5770,7,22,11
5771,8,22,11
5772,9,22,11
5773,10,22,11
5774,11,22,11
5775,22,22,11
5776,23,22,11
5777,27,22,11
5778,28,22,11
5779,29,22,11
5780,41,22,11
5781,42,22,11
5782,43,22,11
5783,44,22,11
5784,45,22,11
5785,46,22,11
5786,5,23,11
5787,6,23,11
5788,7,23,11
5789,8,23,11
5790,9,23,11
5791,10,23,11
5792,11,23,11
5793,12,23,11
5794,23,23,11
5795,27,23,11
5796,28,23,11
5797,41,23,11
5798,42,23,11
5799,43,23,11
5800,44,23,11
5801,45,23,11
5802,46,23,11
5803,5,24,11
5804,6,24,11
5805,7,24,11
5806,8,24,11
5807,9,24,11
5808,10,24,11
5809,11,24,11
5810,12,24,11
5811,13,24,11
5812,40,24,11
5813,41,24,11
5814,42,24,11
5815,43,24,11
5816,44,24,11
5817,45,24,11
5818,46,24,11
5819,5,25,11
5820,6,25,11
5821,7,25,11
5822,8,25,11
5823,9,25,11
5824,10,25,11
5825,11,25,11
5826,12,25,11
5827,13,25,11
5828,14,25,11
5829,40,25,11
5830,41,25,11
5831,42,25,11
5832,43,25,11
5833,44,25,11
5834,45,25,11
5835,5,26,11
5836,6,26,11
5837,7,26,11
5838,8,26,11
5839,9,26,11
5840,10,26,11
5841,11,26,11
5842,12,26,11
5843,13,26,11
5844,14,26,11
5845,38,26,11
5846,39,26,11
5847,40,26,11
5848,41,26,11
5849,42,26,11
5850,43,26,11
5851,44,26,11
5852,45,26,11
5853,5,27,11
5854,6,27,11
5855,7,27,11
5856,8,27,11
5857,9,27,11
5858,10,27,11
5859,11,27,11
5860,12,27,11
5861,13,27,11
5862,14,27,11
5863,15,27,11
5864,38,27,11
5865,39,27,11
5866,40,27,11
5867,41,27,11
5868,42,27,11
5869,43,27,11
5870,44,27,11
5871,45,27,11
5872,5,28,11
5873,6,28,11
5874,7,28,11
5875,8,28,11
5876,9,28,11
5877,10,28,11
5878,11,28,11
5879,12,28,11
5880,13,28,11
5881,14,28,11
5882,15,28,11
5883,20,28,11
5884,21,28,11
5885,22,28,11
5886,30,28,11
5887,37,28,11
5888,38,28,11
5889,39,28,11
5890,40,28,11
5891,41,28,11
5892,42,28,11
5893,43,28,11
5894,44,28,11
5895,45,28,11
5896,5,29,11
5897,6,29,11
5898,7,29,11
5899,8,29,11
5900,9,29,11
5901,10,29,11
5902,11,29,11
5903,12,29,11
5904,13,29,11
5905,14,29,11
5906,15,29,11
5907,20,29,11
5908,21,29,11
5909,22,29,11
5910,29,29,11
5911,30,29,11
5912,31,29,11
5913,38,29,11
5914,39,29,11
5915,40,29,11
5916,41,29,11
5917,42,29,11
5918,43,29,11
5919,44,29,11
5920,45,29,11
5921,5,30,11
5922,6,30,11
5923,7,30,11
5924,8,30,11
5925,9,30,11
5926,10,30,11
5927,11,30,11
5928,12,30,11
5929,13,30,11
5930,14,30,11
5931,15,30,11
5932,20,30,11
5933,21,30,11
5934,22,30,11
5935,23,30,11
5936,28,30,11
5937,29,30,11
5938,30,30,11
5939,31,30,11
5940,38,30,11
5941,39,30,11
5942,40,30,11
5943,41,30,11
5944,42,30,11
5945,43,30,11
5946,44,30,11
5947,45,30,11
5948,6,31,11
5949,7,31,11
5950,8,31,11
5951,9,31,11
5952,10,31,11
5953,11,31,11
5954,12,31,11
5955,13,31,11
5956,14,31,11
5957,15,31,11
5958,21,31,11
5959,22,31,11
5960,23,31,11
5961,24,31,11
5962,27,31,11
5963,28,31,11
5964,29,31,11
5965,30,31,11
5966,31,31,11
5967,40,31,11
5968,41,31,11
5969,42,31,11
5970,43,31,11
5971,44,31,11
5972,45,31,11
5973,6,32,11
5974,7,32,11
5975,8,32,11
5976,9,32,11
5977,10,32,11
5978,11,32,11
5979,12,32,11
5980,13,32,11
5981,14,32,11
5982,21,32,11
5983,22,32,11
5984,23,32,11
5985,27,32,11
5986,28,32,11
5987,29,32,11
5988,30,32,11
5989,40,32,11
5990,41,32,11
5991,42,32,11
5992,43,32,11
5993,44,32,11
5994,45,32,11
5995,6,33,11
5996,7,33,11
5997,8,33,11
5998,9,33,11
5999,10,33,11
6000,11,33,11
6001,12,33,11
6002,13,33,11
6003,14,33,11
6004,22,33,11
6005,23,33,11
6006,27,33,11
6007,28,33,11
6008,29,33,11
6009,30,33,11
6010,41,33,11
6011,42,33,11
6012,43,33,11
6013,44,33,11
6014,45,33,11
6015,6,34,11
6016,7,34,11
6017,8,34,11
6018,9,34,11
6019,10,34,11
6020,11,34,11
6021,12,34,11
6022,13,34,11
6023,14,34,11
6024,15,34,11
6025,22,34,11
6026,29,34,11
6027,30,34,11
6028,31,34,11
6029,41,34,11
6030,42,34,11
6031,43,34,11
6032,44,34,11
6033,45,34,11
6034,6,35,11
6035,7,35,11
6036,8,35,11
6037,9,35,11
6038,10,35,11
6039,11,35,11
6040,12,35,11
6041,13,35,11
6042,14,35,11
6043,38,35,11
6044,39,35,11
6045,40,35,11
6046,41,35,11
6047,42,35,11
6048,43,35,11
6049,44,35,11
6050,45,35,11
6051,6,36,11
6052,7,36,11
6053,8,36,11
6054,9,36,11
6055,10,36,11
6056,11,36,11
6057,12,36,11
6058,13,36,11
6059,14,36,11
6060,19,36,11
6061,42,36,11
6062,43,36,11
6063,44,36,11
6064,45,36,11
6065,7,37,11
6066,8,37,11
6067,9,37,11
6068,10,37,11
6069,11,37,11
6070,12,37,11
6071,13,37,11
6072,19,37,11
6073,29,37,11
6074,30,37,11
6075,41,37,11
6076,42,37,11
6077,43,37,11
6078,44,37,11
6079,6,38,11
6080,7,38,11
6081,8,38,11
6082,9,38,11
6083,10,38,11
6084,11,38,11
6085,12,38,11
6086,13,38,11
6087,19,38,11
6088,22,38,11
6089,29,38,11
6090,30,38,11
6091,31,38,11
6092,41,38,11
6093,42,38,11
6094,43,38,11
6095,44,38,11
6096,45,38,11
6097,6,39,11
6098,7,39,11
6099,8,39,11
6100,9,39,11
6101,10,39,11
6102,11,39,11
6103,12,39,11
6104,13,39,11
6105,19,39,11
6106,20,39,11
6107,22,39,11
6108,29,39,11
6109,30,39,11
6110,31,39,11
6111,32,39,11
6112,41,39,11
6113,42,39,11
6114,43,39,11
6115,44,39,11
6116,6,40,11
6117,7,40,11
6118,8,40,11
6119,9,40,11
6120,10,40,11
6121,11,40,11
6122,12,40,11
6123,13,40,11
6124,19,40,11
6125,21,40,11
6126,22,40,11
6127,30,40,11
6128,31,40,11
6129,32,40,11
6130,41,40,11
6131,42,40,11
6132,43,40,11
6133,44,40,11
6134,6,41,11
6135,7,41,11
6136,8,41,11
6137,9,41,11
6138,10,41,11
6139,11,41,11
6140,12,41,11
6141,13,41,11
6142,19,41,11
6143,20,41,11
6144,31,41,11
6145,41,41,11
6146,42,41,11
6147,43,41,11
6148,44,41,11
6149,7,42,11
6150,8,42,11
6151,9,42,11
6152,10,42,11
6153,11,42,11
6154,12,42,11
6155,13,42,11
6156,41,42,11
6157,42,42,11
6158,43,42,11
6159,44,42,11
6160,8,43,11
6161,9,43,11
6162,10,43,11
6163,11,43,11
6164,12,43,11
6165,13,43,11
6166,40,43,11
6167,41,43,11
6168,42,43,11
6169,43,43,11
6170,44,43,11
6171,7,44,11
6172,8,44,11
6173,9,44,11
6174,10,44,11
6175,11,44,11
6176,12,44,11
6177,13,44,11
6178,39,44,11
6179,40,44,11
6180,41,44,11
6181,42,44,11
6182,43,44,11
6183,7,45,11
6184,8,45,11
6185,9,45,11
6186,10,45,11
6187,11,45,11
6188,12,45,11
6189,13,45,11
6190,14,45,11
6191,39,45,11
6192,40,45,11
6193,41,45,11
6194,42,45,11
6195,8,46,11
6196,9,46,11
6197,10,46,11
6198,11,46,11
6199,12,46,11
6200,13,46,11
6201,14,46,11
6202,15,46,11
6203,38,46,11
6204,39,46,11
6205,40,46,11
6206,41,46,11
6207,42,46,11
6208,8,47,11
6209,9,47,11
6210,10,47,11
6211,11,47,11
6212,12,47,11
6213,13,47,11
6214,14,47,11
6215,15,47,11
6216,25,47,11
6217,26,47,11
6218,27,47,11
6219,28,47,11
6220,29,47,11
6221,38,47,11
6222,39,47,11
6223,40,47,11
6224,41,47,11
6225,42,47,11
6226,9,48,11
6227,10,48,11
6228,11,48,11
6229,12,48,11
6230,13,48,11
6231,14,48,11
6232,15,48,11
6233,24,48,11
6234,25,48,11
6235,26,48,11
6236,27,48,11
6237,28,48,11
6238,29,48,11
6239,30,48,11
6240,38,48,11
6241,39,48,11
6242,40,48,11
6243,41,48,11
6244,9,49,11
6245,10,49,11
6246,11,49,11
6247,12,49,11
6248,13,49,11
6249,14,49,11
6250,15,49,11
6251,16,49,11
6252,24,49,11
6253,25,49,11
6254,26,49,11
6255,27,49,11
6256,28,49,11
6257,29,49,11
6258,30,49,11
6259,37,49,11
6260,38,49,11
6261,39,49,11
6262,40,49,11
6263,41,49,11
6264,10,50,11
6265,11,50,11
6266,12,50,11
6267,13,50,11
6268,14,50,11
6269,15,50,11
6270,16,50,11
6271,24,50,11
6272,25,50,11
6273,26,50,11
6274,27,50,11
6275,28,50,11
6276,29,50,11
6277,30,50,11
6278,37,50,11
6279,38,50,11
6280,39,50,11
6281,40,50,11
6282,10,51,11
6283,11,51,11
6284,12,51,11
6285,13,51,11
6286,14,51,11
6287,15,51,11
6288,16,51,11
6289,17,51,11
6290,22,51,11
6291,23,51,11
6292,24,51,11
6293,25,51,11
6294,26,51,11
6295,27,51,11
6296,28,51,11
6297,29,51,11
6298,30,51,11
6299,36,51,11
6300,37,51,11
6301,38,51,11
6302,39,51,11
6303,10,52,11
6304,11,52,11
6305,12,52,11
6306,13,52,11
6307,14,52,11
6308,15,52,11
6309,16,52,11
6310,17,52,11
6311,18,52,11
6312,22,52,11
6313,23,52,11
6314,24,52,11
6315,25,52,11
6316,26,52,11
6317,27,52,11
6318,28,52,11
6319,29,52,11
6320,30,52,11
6321,31,52,11
6322,35,52,11
6323,36,52,11
6324,37,52,11
6325,38,52,11
6326,39,52,11
6327,12,53,11
6328,13,53,11
6329,14,53,11
6330,15,53,11
6331,16,53,11
6332,17,53,11
6333,18,53,11
6334,19,53,11
6335,20,53,11
6336,22,53,11
6337,23,53,11
6338,24,53,11
6339,25,53,11
6340,26,53,11
6341,27,53,11
6342,28,53,11
6343,29,53,11
6344,30,53,11
6345,31,53,11
6346,32,53,11
6347,34,53,11
6348,35,53,11
6349,36,53,11
6350,37,53,11
6351,14,54,11
6352,15,54,11
6353,16,54,11
6354,17,54,11
6355,18,54,11
6356,19,54,11
6357,20,54,11
6358,21,54,11
6359,22,54,11
6360,23,54,11
6361,24,54,11
6362,25,54,11
6363,26,54,11
6364,27,54,11
6365,28,54,11
6366,29,54,11
6367,30,54,11
6368,31,54,11
6369,32,54,11
6370,33,54,11
6371,34,54,11
6372,35,54,11
6373,36,54,11
6374,14,55,11
6375,15,55,11
6376,16,55,11
6377,17,55,11
6378,18,55,11
6379,19,55,11
6380,20,55,11
6381,21,55,11
6382,22,55,11
6383,23,55,11
6384,24,55,11
6385,25,55,11
6386,26,55,11
6387,27,55,11
6388,28,55,11
6389,29,55,11
6390,30,55,11
6391,31,55,11
6392,32,55,11
6393,33,55,11
6394,34,55,11
6395,16,56,11
6396,17,56,11
6397,18,56,11
6398,19,56,11
6399,20,56,11
6400,21,56,11
6401,22,56,11
6402,23,56,11
6403,24,56,11
6404,25,56,11
6405,26,56,11
6406,27,56,11
6407,28,56,11
6408,29,56,11
6409,30,56,11
6410,31,56,11
6411,32,56,11
6412,33,56,11
6413,18,57,11
6414,19,57,11
6415,20,57,11
6416,21,57,11
6417,22,57,11
6418,23,57,11
6419,24,57,11
6420,25,57,11
6421,27,57,11
6422,28,57,11
6423,29,57,11
6424,30,57,11
6425,31,57,11
6426,32,57,11
6427,20,58,11
6428,21,58,11
6429,22,58,11
6430,23,58,11
6431,24,58,11
6432,21,5,12
6433,22,5,12
6434,30,5,12
6435,31,5,12
6436,32,5,12
6437,19,6,12
6438,20,6,12
6439,21,6,12
6440,22,6,12
6441,23,6,12
6442,29,6,12
6443,30,6,12
6444,31,6,12
6445,32,6,12
6446,33,6,12
6447,34,6,12
6448,16,7,12
6449,17,7,12
6450,18,7,12
6451,19,7,12
6452,20,7,12
6453,21,7,12
6454,22,7,12
6455,23,7,12
6456,24,7,12
6457,25,7,12
6458,26,7,12
6459,27,7,12
6460,28,7,12
6461,29,7,12
6462,30,7,12
6463,31,7,12
6464,32,7,12
6465,33,7,12
6466,34,7,12
6467,35,7,12
6468,36,7,12
6469,15,8,12
6470,16,8,12
6471,17,8,12
6472,18,8,12
6473,19,8,12
6474,20,8,12
6475,21,8,12
6476,22,8,12
6477,23,8,12
6478,24,8,12
6479,25,8,12
6480,26,8,12
6481,27,8,12
6482,28,8,12
6483,29,8,12
6484,30,8,12
6485,31,8,12
6486,32,8,12
6487,33,8,12
6488,34,8,12
6489,35,8,12
6490,36,8,12
6491,37,8,12
6492,13,9,12
6493,14,9,12
6494,15,9,12
6495,16,9,12
6496,17,9,12
6497,18,9,12
6498,19,9,12
6499,20,9,12
6500,21,9,12
6501,22,9,12
6502,23,9,12
6503,24,9,12
6504,25,9,12
6505,26,9,12
6506,27,9,12
6507,28,9,12
6508,29,9,12
6509,30,9,12
6510,31,9,12
6511,32,9,12
6512,33,9,12
6513,34,9,12
6514,35,9,12
6515,36,9,12
6516,37,9,12
6517,38,9,12
6518,39,9,12
6519,12,10,12
6520,13,10,12
6521,14,10,12
6522,15,10,12
6523,16,10,12
6524,17,10,12
6525,18,10,12
6526,19,10,12
6527,20,10,12
6528,21,10,12
6529,22,10,12
6530,23,10,12
6531,24,10,12
6532,25,10,12
6533,26,10,12
6534,27,10,12
6535,28,10,12
6536,29,10,12
6537,30,10,12
6538,31,10,12
6539,32,10,12
6540,33,10,12
6541,34,10,12
6542,35,10,12
6543,36,10,12
6544,37,10,12
6545,38,10,12
6546,39,10,12
6547,40,10,12
6548,11,11,12
6549,12,11,12
6550,13,11,12
6551,14,11,12
6552,15,11,12
6553,16,11,12
6554,17,11,12
6555,18,11,12
6556,19,11,12
6557,20,11,12
6558,21,11,12
6559,22,11,12
6560,23,11,12
6561,24,11,12
6562,25,11,12
6563,26,11,12
6564,27,11,12
6565,28,11,12
6566,29,11,12
6567,30,11,12
6568,31,11,12
6569,32,11,12
6570,33,11,12
6571,34,11,12
6572,35,11,12
6573,36,11,12
6574,37,11,12
6575,38,11,12
6576,39,11,12
6577,40,11,12
6578,11,12,12
6579,12,12,12
6580,13,12,12
6581,14,12,12
6582,15,12,12
6583,16,12,12
6584,17,12,12
6585,22,12,12
6586,23,12,12
6587,24,12,12
6588,25,12,12
6589,26,12,12
6590,27,12,12
6591,28,12,12
6592,29,12,12
6593,30,12,12
6594,31,12,12
6595,32,12,12
6596,33,12,12
6597,34,12,12
6598,35,12,12
6599,36,12,12
6600,37,12,12
6601,38,12,12
6602,39,12,12
6603,40,12,12
6604,41,12,12
6605,10,13,12
6606,11,13,12
6607,12,13,12
6608,13,13,12
6609,14,13,12
6610,15,13,12
6611,16,13,12
6612,22,13,12
6613,23,13,12
6614,24,13,12
6615,25,13,12
6616,26,13,12
6617,27,13,12
6618,28,13,12
6619,29,13,12
6620,30,13,12
6621,31,13,12
6622,32,13,12
6623,33,13,12
6624,34,13,12
6625,35,13,12
6626,36,13,12
6627,37,13,12
6628,38,13,12
6629,39,13,12
6630,40,13,12
6631,41,13,12
6632,42,13,12
6633,10,14,12
6634,11,14,12
6635,12,14,12
6636,13,14,12
6637,14,14,12
6638,21,14,12
6639,22,14,12
6640,23,14,12
6641,24,14,12
6642,25,14,12
6643,26,14,12
6644,27,14,12
6645,28,14,12
6646,29,14,12
6647,30,14,12
6648,31,14,12
6649,32,14,12
6650,33,14,12
6651,35,14,12
6652,36,14,12
6653,37,14,12
6654,38,14,12
6655,39,14,12
6656,40,14,12
6657,41,14,12
6658,42,14,12
6659,9,15,12
6660,10,15,12
6661,11,15,12
6662,12,15,12
6663,13,15,12
6664,14,15,12
6665,20,15,12
6666,21,15,12
6667,22,15,12
6668,23,15,12
6669,24,15,12
6670,25,15,12
6671,26,15,12
6672,27,15,12
6673,28,15,12
6674,29,15,12
6675,30,15,12
6676,31,15,12
6677,32,15,12
6678,40,15,12
6679,41,15,12
6680,42,15,12
6681,8,16,12
6682,9,16,12
6683,10,16,12
6684,11,16,12
6685,12,16,12
6686,13,16,12
6687,20,16,12
6688,21,16,12
6689,22,16,12
6690,23,16,12
6691,24,16,12
6692,26,16,12
6693,27,16,12
6694,28,16,12
6695,29,16,12
6696,30,16,12
6697,31,16,12
6698,32,16,12
6699,39,16,12
6700,40,16,12
6701,41,16,12
6702,42,16,12
6703,43,16,12
6704,8,17,12
6705,9,17,12
6706,10,17,12
6707,11,17,12
6708,12,17,12
6709,13,17,12
6710,20,17,12
6711,21,17,12
6712,22,17,12
